Account,Campaign,Ad Group,Keyword,Match Type,Tier,Final URL,Status
496-715-1855,VC_US_S_ROLES,Accounting_Outsource_PH,philippines accounting outsourcing,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/accounting,Paused
496-715-1855,VC_US_S_ROLES,Accounting_Outsource_PH,philippines accounting staff,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/accounting,Paused
496-715-1855,VC_US_S_ROLES,Admin_City_Test,hire filipino va miami,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/administrative-support,Paused
496-715-1855,VC_US_S_ROLES,Admin_City_Test,hire filipino va texas,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/administrative-support,Paused
496-715-1855,VC_US_S_ROLES,Admin_City_Test,hire virtual assistant california,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/administrative-support,Paused
496-715-1855,VC_US_S_ROLES,Admin_City_Test,hire virtual assistant chicago,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/administrative-support,Paused
496-715-1855,VC_US_S_ROLES,Admin_City_Test,hire virtual assistant florida,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/administrative-support,Paused
496-715-1855,VC_US_S_ROLES,Admin_City_Test,hire virtual assistant los angeles,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/administrative-support,Paused
496-715-1855,VC_US_S_ROLES,Admin_City_Test,hire virtual assistant new york,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/administrative-support,Paused
496-715-1855,VC_US_S_ROLES,Administration_EA_PH,admin assistant philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/administrative-support,Paused
496-715-1855,VC_US_S_ROLES,Administration_EA_PH,filipino executive assistant,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/administrative-support,Paused
496-715-1855,VC_US_S_ROLES,Administration_EA_PH,hire executive assistant philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/administrative-support,Paused
496-715-1855,VC_US_S_ROLES,Administration_EA_PH,hire filipino admin assistant,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/administrative-support,Paused
496-715-1855,VC_US_S_ROLES,Administration_EA_PH,hire virtual executive assistant,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/administrative-support,Paused
496-715-1855,VC_US_S_ROLES,Administration_EA_PH,offshore executive assistant,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/administrative-support,Paused
496-715-1855,VC_US_S_ROLES,Administration_EA_PH,philippines executive assistant hire,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/administrative-support,Paused
496-715-1855,VC_US_S_ROLES,Administration_EA_PH,remote executive assistant philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/administrative-support,Paused
496-715-1855,VC_US_S_ROLES,Administration_EA_PH,virtual admin assistant,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/administrative-support,Paused
496-715-1855,VC_US_S_ROLES,Administration_EA_PH,virtual administrative assistant philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/administrative-support,Paused
496-715-1855,VC_US_S_ROLES,Bookkeeping_Hire_PH,bookkeeper philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/bookkeeping,Paused
496-715-1855,VC_US_S_ROLES,Bookkeeping_Hire_PH,filipino bookkeeping virtual assistant,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/bookkeeping,Paused
496-715-1855,VC_US_S_ROLES,Bookkeeping_Hire_PH,hire filipino bookkeeper,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/bookkeeping,Paused
496-715-1855,VC_US_S_ROLES,Bookkeeping_Hire_PH,hire xero bookkeeper,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/bookkeeping,Paused
496-715-1855,VC_US_S_ROLES,Bookkeeping_Hire_PH,philippines bookkeeper,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/bookkeeping,Paused
496-715-1855,VC_US_S_ROLES,Bookkeeping_Hire_PH,philippines bookkeeper for hire,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/bookkeeping,Paused
496-715-1855,VC_US_S_ROLES,Bookkeeping_Hire_PH,remote bookkeeper philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/bookkeeping,Paused
496-715-1855,VC_US_S_ROLES,Bookkeeping_Hire_PH,va bookkeeper,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/bookkeeping,Paused
496-715-1855,VC_US_S_ROLES,Bookkeeping_Hire_PH,virtual assistant bookkeeping,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/bookkeeping,Paused
496-715-1855,VC_US_S_ROLES,Bookkeeping_Hire_PH,virtual bookkeeper philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/bookkeeping,Paused
496-715-1855,VC_US_S_ROLES,Bookkeeping_Outsource_PH,bookkeeping outsourcing philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/bookkeeping,Paused
496-715-1855,VC_US_S_ROLES,Bookkeeping_Outsource_PH,bookkeeping philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/bookkeeping,Paused
496-715-1855,VC_US_S_ROLES,Bookkeeping_Outsource_PH,offshore bookkeeper philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/bookkeeping,Paused
496-715-1855,VC_US_S_ROLES,Bookkeeping_Outsource_PH,offshore books team,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/bookkeeping,Paused
496-715-1855,VC_US_S_ROLES,Bookkeeping_Outsource_PH,outsource bookkeeping philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/bookkeeping,Paused
496-715-1855,VC_US_S_ROLES,Bookkeeping_Outsource_PH,outsource quickbooks bookkeeping,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/bookkeeping,Paused
496-715-1855,VC_US_S_ROLES,Bookkeeping_Outsource_PH,outsourced bookkeeping services,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/bookkeeping,Paused
496-715-1855,VC_US_S_ROLES,Bookkeeping_Outsource_PH,philippines bookkeeping staff,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/bookkeeping,Paused
496-715-1855,VC_US_S_ROLES,Customer_Service_Hire_PH,customer service philippines hire,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/customer-service,Paused
496-715-1855,VC_US_S_ROLES,Customer_Service_Hire_PH,customer service virtual assistant,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/customer-service,Paused
496-715-1855,VC_US_S_ROLES,Customer_Service_Hire_PH,filipino customer support,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/customer-service,Paused
496-715-1855,VC_US_S_ROLES,Customer_Service_Hire_PH,hire customer service virtual assistant,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/customer-service,Paused
496-715-1855,VC_US_S_ROLES,Customer_Service_Hire_PH,hire filipino customer service,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/customer-service,Paused
496-715-1855,VC_US_S_ROLES,Customer_Service_Hire_PH,hire remote customer support,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/customer-service,Paused
496-715-1855,VC_US_S_ROLES,Customer_Service_Hire_PH,philippines customer service,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/customer-service,Paused
496-715-1855,VC_US_S_ROLES,Customer_Service_Hire_PH,philippines customer service staff,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/customer-service,Paused
496-715-1855,VC_US_S_ROLES,Customer_Service_Hire_PH,virtual customer service philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/customer-service,Paused
496-715-1855,VC_US_S_ROLES,Customer_Service_Outsource_PH,customer support outsourcing philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/customer-service,Paused
496-715-1855,VC_US_S_ROLES,Customer_Service_Outsource_PH,offshore customer care,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/customer-service,Paused
496-715-1855,VC_US_S_ROLES,Customer_Service_Outsource_PH,offshore customer service,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/customer-service,Paused
496-715-1855,VC_US_S_ROLES,Customer_Service_Outsource_PH,outsource chat support,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/customer-service,Paused
496-715-1855,VC_US_S_ROLES,Customer_Service_Outsource_PH,outsource customer service,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/customer-service,Paused
496-715-1855,VC_US_S_ROLES,Customer_Service_Outsource_PH,outsource customer service philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/customer-service,Paused
496-715-1855,VC_US_S_ROLES,Customer_Service_Outsource_PH,outsourced helpdesk philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/customer-service,Paused
496-715-1855,VC_US_S_ROLES,Customer_Service_Outsource_PH,philippines customer service outsourcing,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/customer-service,Paused
496-715-1855,VC_US_S_ROLES,Customer_Service_Outsource_PH,philippines support team,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/customer-service,Paused
496-715-1855,VC_US_S_ROLES,Digital_Marketing_Hire_PH,dedicated digital marketing hire,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/digital-marketing,Paused
496-715-1855,VC_US_S_ROLES,Digital_Marketing_Hire_PH,digital marketing virtual assistant,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/digital-marketing,Paused
496-715-1855,VC_US_S_ROLES,Digital_Marketing_Hire_PH,filipino seo virtual assistant,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/digital-marketing,Paused
496-715-1855,VC_US_S_ROLES,Digital_Marketing_Hire_PH,hire digital marketing manager philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/digital-marketing,Paused
496-715-1855,VC_US_S_ROLES,Digital_Marketing_Hire_PH,hire digital marketing va,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/digital-marketing,Paused
496-715-1855,VC_US_S_ROLES,Digital_Marketing_Hire_PH,hire filipino digital marketing,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/digital-marketing,Paused
496-715-1855,VC_US_S_ROLES,Digital_Marketing_Hire_PH,hire philippines marketing va,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/digital-marketing,Paused
496-715-1855,VC_US_S_ROLES,Digital_Marketing_Hire_PH,hire remote digital marketer philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/digital-marketing,Paused
496-715-1855,VC_US_S_ROLES,Digital_Marketing_Hire_PH,marketing virtual assistant,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/digital-marketing,Paused
496-715-1855,VC_US_S_ROLES,Digital_Marketing_Hire_PH,seo virtual assistant philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/digital-marketing,Paused
496-715-1855,VC_US_S_ROLES,Digital_Marketing_Hire_PH,virtual marketing assistant,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/digital-marketing,Paused
496-715-1855,VC_US_S_ROLES,Digital_Marketing_Outsource_PH,digital marketing outsourcing philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/digital-marketing,Paused
496-715-1855,VC_US_S_ROLES,Digital_Marketing_Outsource_PH,offshore digital marketing,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/digital-marketing,Paused
496-715-1855,VC_US_S_ROLES,Digital_Marketing_Outsource_PH,offshore marketing team,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/digital-marketing,Paused
496-715-1855,VC_US_S_ROLES,Digital_Marketing_Outsource_PH,outsource campaign management,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/digital-marketing,Paused
496-715-1855,VC_US_S_ROLES,Digital_Marketing_Outsource_PH,outsource digital marketing philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/digital-marketing,Paused
496-715-1855,VC_US_S_ROLES,Digital_Marketing_Outsource_PH,outsource marketing to philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/digital-marketing,Paused
496-715-1855,VC_US_S_ROLES,Digital_Marketing_Outsource_PH,outsource seo philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/digital-marketing,Paused
496-715-1855,VC_US_S_ROLES,Digital_Marketing_Outsource_PH,philippines digital marketing staff,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/digital-marketing,Paused
496-715-1855,VC_US_S_ROLES,Digital_Marketing_Outsource_PH,philippines marketing staff,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/digital-marketing,Paused
496-715-1855,VC_US_S_ROLES,Human_Resources_Hire_PH,hire virtual hr assistant,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/hr,Paused
496-715-1855,VC_US_S_ROLES,Human_Resources_Hire_PH,hr virtual assistant,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/hr,Paused
496-715-1855,VC_US_S_ROLES,Human_Resources_Hire_PH,human resources virtual assistant,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/hr,Paused
496-715-1855,VC_US_S_ROLES,Human_Resources_Hire_PH,philippines people ops hire,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/hr,Paused
496-715-1855,VC_US_S_ROLES,Human_Resources_Hire_PH,virtual hr assistant philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/hr,Paused
496-715-1855,VC_US_S_ROLES,Human_Resources_Outsource_PH,hr outsourcing philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/hr,Paused
496-715-1855,VC_US_S_ROLES,Human_Resources_Outsource_PH,offshore people ops,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/hr,Paused
496-715-1855,VC_US_S_ROLES,Human_Resources_Outsource_PH,outsource hr philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/hr,Paused
496-715-1855,VC_US_S_ROLES,Human_Resources_Outsource_PH,outsource payroll admin,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/hr,Paused
496-715-1855,VC_US_S_ROLES,Human_Resources_Outsource_PH,philippines hr staff,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/hr,Paused
496-715-1855,VC_US_S_ROLES,Recruitment_Hire_PH,filipino talent acquisition assistant,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/recruitment,Paused
496-715-1855,VC_US_S_ROLES,Recruitment_Hire_PH,philippines recruitment coordinator,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/recruitment,Paused
496-715-1855,VC_US_S_ROLES,Recruitment_Hire_PH,recruitment assistant philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/recruitment,Paused
496-715-1855,VC_US_S_ROLES,Recruitment_Hire_PH,recruitment virtual assistant,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/recruitment,Paused
496-715-1855,VC_US_S_ROLES,Recruitment_Hire_PH,virtual recruiting assistant,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/recruitment,Paused
496-715-1855,VC_US_S_ROLES,Recruitment_Outsource_PH,offshore recruiting assistant,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/recruitment,Paused
496-715-1855,VC_US_S_ROLES,Recruitment_Outsource_PH,offshore recruitment philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/recruitment,Paused
496-715-1855,VC_US_S_ROLES,Recruitment_Outsource_PH,outsource candidate screening,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/recruitment,Paused
496-715-1855,VC_US_S_ROLES,Recruitment_Outsource_PH,outsource recruitment support,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/recruitment,Paused
496-715-1855,VC_US_S_ROLES,Recruitment_Outsource_PH,philippines recruiting staff,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/recruitment,Paused
496-715-1855,VC_US_S_ROLES,Recruitment_Outsource_PH,recruiting ops outsourcing,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/recruitment,Paused
496-715-1855,VC_US_S_ROLES,Sales_Hire_PH,filipino appointment setter,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/sales,Paused
496-715-1855,VC_US_S_ROLES,Sales_Hire_PH,hire lead generation va,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/sales,Paused
496-715-1855,VC_US_S_ROLES,Sales_Hire_PH,hire sales assistant philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/sales,Paused
496-715-1855,VC_US_S_ROLES,Sales_Hire_PH,lead generation virtual assistant,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/sales,Paused
496-715-1855,VC_US_S_ROLES,Sales_Hire_PH,philippines lead generation specialist,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/sales,Paused
496-715-1855,VC_US_S_ROLES,Sales_Hire_PH,remote appointment setter philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/sales,Paused
496-715-1855,VC_US_S_ROLES,Sales_Hire_PH,sales virtual assistant,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/sales,Paused
496-715-1855,VC_US_S_ROLES,Sales_Hire_PH,virtual assistant appointment setter,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/sales,Paused
496-715-1855,VC_US_S_ROLES,Sales_Hire_PH,virtual assistant for sales,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/sales,Paused
496-715-1855,VC_US_S_ROLES,Sales_Hire_PH,virtual sales assistant philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/sales,Paused
496-715-1855,VC_US_S_ROLES,Sales_Outsource_PH,lead generation outsourcing philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/sales,Paused
496-715-1855,VC_US_S_ROLES,Sales_Outsource_PH,lead generation philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/sales,Paused
496-715-1855,VC_US_S_ROLES,Sales_Outsource_PH,offshore sales assistant,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/sales,Paused
496-715-1855,VC_US_S_ROLES,Sales_Outsource_PH,offshore sdr support,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/sales,Paused
496-715-1855,VC_US_S_ROLES,Sales_Outsource_PH,outsource appointment setting,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/sales,Paused
496-715-1855,VC_US_S_ROLES,Sales_Outsource_PH,outsource lead generation philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/sales,Paused
496-715-1855,VC_US_S_ROLES,Sales_Outsource_PH,philippines lead gen staff,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/sales,Paused
496-715-1855,VC_US_S_ROLES,Social_Media_Hire_PH,filipino social media manager,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/social-media,Paused
496-715-1855,VC_US_S_ROLES,Social_Media_Hire_PH,hire filipino social media,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/social-media,Paused
496-715-1855,VC_US_S_ROLES,Social_Media_Hire_PH,hire philippines social media manager,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/social-media,Paused
496-715-1855,VC_US_S_ROLES,Social_Media_Hire_PH,hire remote social media manager,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/social-media,Paused
496-715-1855,VC_US_S_ROLES,Social_Media_Hire_PH,hire social media specialist philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/social-media,Paused
496-715-1855,VC_US_S_ROLES,Social_Media_Hire_PH,hire social media virtual assistant,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/social-media,Paused
496-715-1855,VC_US_S_ROLES,Social_Media_Hire_PH,social media manager philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/social-media,Paused
496-715-1855,VC_US_S_ROLES,Social_Media_Hire_PH,social media va philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/social-media,Paused
496-715-1855,VC_US_S_ROLES,Social_Media_Hire_PH,social media virtual assistant,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/social-media,Paused
496-715-1855,VC_US_S_ROLES,Social_Media_Hire_PH,va for social media,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/social-media,Paused
496-715-1855,VC_US_S_ROLES,Social_Media_Hire_PH,virtual social media assistant,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/social-media,Paused
496-715-1855,VC_US_S_ROLES,Social_Media_Outsource_PH,offshore smm team,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/social-media,Paused
496-715-1855,VC_US_S_ROLES,Social_Media_Outsource_PH,offshore social media manager,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/social-media,Paused
496-715-1855,VC_US_S_ROLES,Social_Media_Outsource_PH,outsource community management,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/social-media,Paused
496-715-1855,VC_US_S_ROLES,Social_Media_Outsource_PH,outsource social media management,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/social-media,Paused
496-715-1855,VC_US_S_ROLES,Social_Media_Outsource_PH,outsource social media philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/social-media,Paused
496-715-1855,VC_US_S_ROLES,Social_Media_Outsource_PH,philippines social media marketing,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/social-media,Paused
496-715-1855,VC_US_S_ROLES,Social_Media_Outsource_PH,philippines social media staff,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/social-media,Paused
496-715-1855,VC_US_S_ROLES,Social_Media_Outsource_PH,social media management philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/social-media,Paused
496-715-1855,VC_US_S_ROLES,Social_Media_Outsource_PH,social media outsourcing philippines,Phrase,PHRASE_HOLD,https://www.virtualcoworker.app/us/social-media,Paused
496-715-1855,VC_US_S_CORE,Hire_VA_PH,hire a va,Exact,LIVE_PAUSED,https://www.virtualcoworker.app/us,Paused
496-715-1855,VC_US_S_CORE,Hire_VA_PH,hire va,Exact,LIVE_PAUSED,https://www.virtualcoworker.app/us,Paused
496-715-1855,VC_US_S_CORE,Hire_VA_PH,va agency,Exact,LIVE_PAUSED,https://www.virtualcoworker.app/us,Paused
496-715-1855,VC_US_S_CORE,Hire_VA_PH,va for hire,Exact,LIVE_PAUSED,https://www.virtualcoworker.app/us,Paused
496-715-1855,VC_US_S_CORE,Hire_VA_PH,va services,Exact,LIVE_PAUSED,https://www.virtualcoworker.app/us,Paused
496-715-1855,VC_US_S_CORE,Hire_VA_PH,virtual assistance,Exact,LIVE_PAUSED,https://www.virtualcoworker.app/us,Paused
496-715-1855,VC_US_S_CORE,Hire_VA_PH,virtual assistant,Exact,LIVE_PAUSED,https://www.virtualcoworker.app/us,Paused
496-715-1855,VC_US_S_CORE,Hire_VA_PH,virtual assistants,Exact,LIVE_PAUSED,https://www.virtualcoworker.app/us,Paused
496-715-1855,VC_US_S_CORE,Hire_VA_PH,va agency,Phrase,LIVE_PAUSED,https://www.virtualcoworker.app/us,Paused
496-715-1855,VC_US_S_ROLES,Accounting_Hire_PH,filipino ap specialist hire,Exact,LIVE_PAUSED,https://www.virtualcoworker.app/us/accounting,Paused
496-715-1855,VC_US_S_ROLES,Accounting_Hire_PH,filipino staff accountant hire,Exact,LIVE_PAUSED,https://www.virtualcoworker.app/us/accounting,Paused
496-715-1855,VC_US_S_ROLES,Accounting_Hire_PH,find filipino accountant for business,Exact,LIVE_PAUSED,https://www.virtualcoworker.app/us/accounting,Paused
496-715-1855,VC_US_S_ROLES,Accounting_Hire_PH,hire a filipino accountant,Exact,LIVE_PAUSED,https://www.virtualcoworker.app/us/accounting,Paused
496-715-1855,VC_US_S_ROLES,Accounting_Hire_PH,hire accounts payable philippines,Exact,LIVE_PAUSED,https://www.virtualcoworker.app/us/accounting,Paused
496-715-1855,VC_US_S_ROLES,Accounting_Hire_PH,hire accounts receivable philippines,Exact,LIVE_PAUSED,https://www.virtualcoworker.app/us/accounting,Paused
496-715-1855,VC_US_S_ROLES,Accounting_Hire_PH,hire filipino accounting va,Exact,LIVE_PAUSED,https://www.virtualcoworker.app/us/accounting,Paused
496-715-1855,VC_US_S_ROLES,Accounting_Hire_PH,hire payroll accountant philippines,Exact,LIVE_PAUSED,https://www.virtualcoworker.app/us/accounting,Paused
496-715-1855,VC_US_S_ROLES,Accounting_Hire_PH,hire philippines accounting assistant,Exact,LIVE_PAUSED,https://www.virtualcoworker.app/us/accounting,Paused
496-715-1855,VC_US_S_ROLES,Accounting_Hire_PH,hire virtual accountant philippines,Exact,LIVE_PAUSED,https://www.virtualcoworker.app/us/accounting,Paused
496-715-1855,VC_US_S_ROLES,Accounting_Hire_PH,online filipino accountant hire,Exact,LIVE_PAUSED,https://www.virtualcoworker.app/us/accounting,Paused
496-715-1855,VC_US_S_ROLES,Accounting_Hire_PH,hire accounts payable philippines,Phrase,LIVE_PAUSED,https://www.virtualcoworker.app/us/accounting,Paused
496-715-1855,VC_US_S_ROLES,Accounting_Outsource_PH,accounting support outsourcing philippines,Exact,LIVE_PAUSED,https://www.virtualcoworker.app/us/accounting,Paused
496-715-1855,VC_US_S_ROLES,Accounting_Outsource_PH,filipino accounting team for hire,Exact,LIVE_PAUSED,https://www.virtualcoworker.app/us/accounting,Paused
496-715-1855,VC_US_S_ROLES,Accounting_Outsource_PH,filipino finance ops outsourcing,Exact,LIVE_PAUSED,https://www.virtualcoworker.app/us/accounting,Paused
496-715-1855,VC_US_S_ROLES,Accounting_Outsource_PH,offshore ap ar staff philippines,Exact,LIVE_PAUSED,https://www.virtualcoworker.app/us/accounting,Paused
496-715-1855,VC_US_S_ROLES,Accounting_Outsource_PH,outsource bookkeeping accounting philippines,Exact,LIVE_PAUSED,https://www.virtualcoworker.app/us/accounting,Paused
496-715-1855,VC_US_S_ROLES,Accounting_Outsource_PH,outsource finance ops philippines,Exact,LIVE_PAUSED,https://www.virtualcoworker.app/us/accounting,Paused
496-715-1855,VC_US_S_ROLES,Accounting_Outsource_PH,outsource general ledger philippines,Exact,LIVE_PAUSED,https://www.virtualcoworker.app/us/accounting,Paused
496-715-1855,VC_US_S_ROLES,Accounting_Outsource_PH,philippines accounting services for smbs,Exact,LIVE_PAUSED,https://www.virtualcoworker.app/us/accounting,Paused
496-715-1855,VC_US_S_ROLES,Accounting_Outsource_PH,philippines remote accounting support,Exact,LIVE_PAUSED,https://www.virtualcoworker.app/us/accounting,Paused
496-715-1855,VC_US_S_ROLES,Accounting_Outsource_PH,remote accounting team philippines,Exact,LIVE_PAUSED,https://www.virtualcoworker.app/us/accounting,Paused
496-715-1855,VC_US_S_ROLES,Administration_EA_PH,dedicated executive assistant philippines,Exact,LIVE_PAUSED,https://www.virtualcoworker.app/us/administrative-support,Paused
496-715-1855,VC_US_S_ROLES,Administration_EA_PH,filipino virtual executive assistant,Exact,LIVE_PAUSED,https://www.virtualcoworker.app/us/administrative-support,Paused
496-715-1855,VC_US_S_ROLES,Administration_EA_PH,hire filipino administrative assistant,Exact,LIVE_PAUSED,https://www.virtualcoworker.app/us/administrative-support,Paused
496-715-1855,VC_US_S_ROLES,Administration_EA_PH,hire filipino ea,Exact,LIVE_PAUSED,https://www.virtualcoworker.app/us/administrative-support,Paused
