Row Type,Campaign,Campaign Type,Campaign Status,Budget,Budget type,Bid Strategy Type,Networks,Languages,Location,Location options,Tracking template,Final URL suffix,Ad Group,Ad Group Status,Max CPC,Keyword,Criterion Type,Keyword Status,Ad Status,Ad type,Final URL,Path 1,Path 2,Headline 1,Headline 2,Headline 3,Headline 4,Headline 5,Headline 6,Headline 7,Headline 8,Headline 9,Headline 10,Headline 11,Headline 12,Headline 13,Headline 14,Headline 15,Description 1,Description 2,Description 3,Description 4,Negative,Comment
Keyword,VC_AU_S_BRAND,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,Brand,Paused,[APPROVAL_MAX_CPC],virtual coworker staffing,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,VC_AU_S_BRAND,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,Brand,Paused,[APPROVAL_MAX_CPC],virtual coworker pricing,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,VC_AU_S_BRAND,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,Brand,Paused,[APPROVAL_MAX_CPC],virtual coworker reviews,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,
Ad,VC_AU_S_BRAND,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,Brand,Paused,[APPROVAL_MAX_CPC],,,,Paused,Responsive search ad,https://vision-three-alpha.vercel.app/au,hire,au,Virtual Coworker Official,Hire Offshore Staff,Virtual Coworker Australia,AU Employer Staffing,Vetted Philippines Talent,Recruit Vet & Manage,Not a VA Marketplace,Employers Hiring Staff,Dedicated Remote Hires,Australian Business Hiring,Build Your Remote Team,Interview Your Shortlist,Clear Employer Path,Offshore Staffing Partner,Request a Hiring Consult,Hire dedicated Philippines staff through a staffing partner — not a gig marketplace.,"You interview shortlisted talent. We recruit, vet, and support the hire ops.",Employers only. Request a consult for your US or Australian business.,Clear path from inquiry to dedicated hire with account support.,,Employer-intent only; Final URL = Stage1 paid LP
Campaign negative keyword,VC_AU_S_BRAND,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,,,[APPROVAL_MAX_CPC],job,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,True,Curated Stage1 jobseeker/info negatives — not historical wholesale import
Campaign negative keyword,VC_AU_S_BRAND,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,,,[APPROVAL_MAX_CPC],jobs,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,True,Curated Stage1 jobseeker/info negatives — not historical wholesale import
Campaign negative keyword,VC_AU_S_BRAND,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,,,[APPROVAL_MAX_CPC],salary,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,True,Curated Stage1 jobseeker/info negatives — not historical wholesale import
Campaign negative keyword,VC_AU_S_BRAND,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,,,[APPROVAL_MAX_CPC],salaries,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,True,Curated Stage1 jobseeker/info negatives — not historical wholesale import
Campaign negative keyword,VC_AU_S_BRAND,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,,,[APPROVAL_MAX_CPC],career,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,True,Curated Stage1 jobseeker/info negatives — not historical wholesale import
Campaign negative keyword,VC_AU_S_BRAND,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,,,[APPROVAL_MAX_CPC],careers,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,True,Curated Stage1 jobseeker/info negatives — not historical wholesale import
Campaign negative keyword,VC_AU_S_BRAND,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,,,[APPROVAL_MAX_CPC],hiring me,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,True,Curated Stage1 jobseeker/info negatives — not historical wholesale import
Campaign negative keyword,VC_AU_S_BRAND,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,,,[APPROVAL_MAX_CPC],resume,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,True,Curated Stage1 jobseeker/info negatives — not historical wholesale import
Campaign negative keyword,VC_AU_S_BRAND,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,,,[APPROVAL_MAX_CPC],cv,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,True,Curated Stage1 jobseeker/info negatives — not historical wholesale import
Campaign negative keyword,VC_AU_S_BRAND,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,,,[APPROVAL_MAX_CPC],apply,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,True,Curated Stage1 jobseeker/info negatives — not historical wholesale import
Campaign negative keyword,VC_AU_S_BRAND,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,,,[APPROVAL_MAX_CPC],application,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,True,Curated Stage1 jobseeker/info negatives — not historical wholesale import
Campaign negative keyword,VC_AU_S_BRAND,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,,,[APPROVAL_MAX_CPC],training,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,True,Curated Stage1 jobseeker/info negatives — not historical wholesale import
Campaign negative keyword,VC_AU_S_BRAND,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,,,[APPROVAL_MAX_CPC],course,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,True,Curated Stage1 jobseeker/info negatives — not historical wholesale import
Campaign negative keyword,VC_AU_S_BRAND,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,,,[APPROVAL_MAX_CPC],courses,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,True,Curated Stage1 jobseeker/info negatives — not historical wholesale import
Campaign negative keyword,VC_AU_S_BRAND,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,,,[APPROVAL_MAX_CPC],free,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,True,Curated Stage1 jobseeker/info negatives — not historical wholesale import
Campaign negative keyword,VC_AU_S_BRAND,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,,,[APPROVAL_MAX_CPC],work from home job,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,True,Curated Stage1 jobseeker/info negatives — not historical wholesale import
Campaign negative keyword,VC_AU_S_BRAND,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,,,[APPROVAL_MAX_CPC],wfh job,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,True,Curated Stage1 jobseeker/info negatives — not historical wholesale import
Campaign negative keyword,VC_AU_S_BRAND,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,,,[APPROVAL_MAX_CPC],online job,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,True,Curated Stage1 jobseeker/info negatives — not historical wholesale import
Campaign negative keyword,VC_AU_S_BRAND,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,,,[APPROVAL_MAX_CPC],part time job,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,True,Curated Stage1 jobseeker/info negatives — not historical wholesale import
Campaign negative keyword,VC_AU_S_BRAND,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,,,[APPROVAL_MAX_CPC],indeed,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,True,Curated Stage1 jobseeker/info negatives — not historical wholesale import
Campaign negative keyword,VC_AU_S_BRAND,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,,,[APPROVAL_MAX_CPC],jobstreet,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,True,Curated Stage1 jobseeker/info negatives — not historical wholesale import
Campaign negative keyword,VC_AU_S_BRAND,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,,,[APPROVAL_MAX_CPC],glassdoor,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,True,Curated Stage1 jobseeker/info negatives — not historical wholesale import
Campaign negative keyword,VC_AU_S_BRAND,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,,,[APPROVAL_MAX_CPC],linkedin jobs,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,True,Curated Stage1 jobseeker/info negatives — not historical wholesale import
Campaign negative keyword,VC_AU_S_BRAND,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,,,[APPROVAL_MAX_CPC],what is,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,True,Curated Stage1 jobseeker/info negatives — not historical wholesale import
Campaign negative keyword,VC_AU_S_BRAND,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,,,[APPROVAL_MAX_CPC],how to become,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,True,Curated Stage1 jobseeker/info negatives — not historical wholesale import
Campaign negative keyword,VC_AU_S_BRAND,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,,,[APPROVAL_MAX_CPC],tutorial,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,True,Curated Stage1 jobseeker/info negatives — not historical wholesale import
Campaign negative keyword,VC_AU_S_BRAND,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,,,[APPROVAL_MAX_CPC],certificate,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,True,Curated Stage1 jobseeker/info negatives — not historical wholesale import
Campaign negative keyword,VC_AU_S_BRAND,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,,,[APPROVAL_MAX_CPC],consumer,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,True,Curated Stage1 jobseeker/info negatives — not historical wholesale import
Campaign negative keyword,VC_AU_S_BRAND,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,,,[APPROVAL_MAX_CPC],personal assistant job,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,True,Curated Stage1 jobseeker/info negatives — not historical wholesale import
Campaign,VC_AU_S_CORE_hire_va,Search,Paused,[APPROVAL_DAILY_BUDGET_AUD],Daily,Maximize Clicks,Google Search,en,Australia,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,,,[APPROVAL_MAX_CPC],,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stage1 Max Clicks; Search partners OFF; Display expansion OFF; confirm in Editor
Ad group,VC_AU_S_CORE_hire_va,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,Hire_VA_Employer,Paused,[APPROVAL_MAX_CPC],,,,,,,,,,,,,,,,,,,,,,,,,,,,,One RSA per AG
Keyword,VC_AU_S_CORE_hire_va,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,Hire_VA_Employer,Paused,[APPROVAL_MAX_CPC],hire virtual assistant philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,VC_AU_S_CORE_hire_va,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,Hire_VA_Employer,Paused,[APPROVAL_MAX_CPC],hire a virtual assistant in the philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,VC_AU_S_CORE_hire_va,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,Hire_VA_Employer,Paused,[APPROVAL_MAX_CPC],hire filipino virtual assistant,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,VC_AU_S_CORE_hire_va,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,Hire_VA_Employer,Paused,[APPROVAL_MAX_CPC],hire filipino va,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,VC_AU_S_CORE_hire_va,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,Hire_VA_Employer,Paused,[APPROVAL_MAX_CPC],hiring virtual assistant philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,VC_AU_S_CORE_hire_va,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,Hire_VA_Employer,Paused,[APPROVAL_MAX_CPC],filipino virtual assistant,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,VC_AU_S_CORE_hire_va,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,Hire_VA_Employer,Paused,[APPROVAL_MAX_CPC],virtual assistant philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,VC_AU_S_CORE_hire_va,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,Hire_VA_Employer,Paused,[APPROVAL_MAX_CPC],philippines virtual assistant,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,VC_AU_S_CORE_hire_va,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,Hire_VA_Employer,Paused,[APPROVAL_MAX_CPC],virtual assistant company philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,VC_AU_S_CORE_hire_va,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,Hire_VA_Employer,Paused,[APPROVAL_MAX_CPC],hire va philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,VC_AU_S_CORE_hire_va,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,Hire_VA_Employer,Paused,[APPROVAL_MAX_CPC],hire offshore virtual assistant,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,VC_AU_S_CORE_hire_va,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,Hire_VA_Employer,Paused,[APPROVAL_MAX_CPC],hire virtual assistant,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,VC_AU_S_CORE_hire_va,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,Hire_VA_Employer,Paused,[APPROVAL_MAX_CPC],hire a virtual assistant,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,VC_AU_S_CORE_hire_va,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,Hire_VA_Employer,Paused,[APPROVAL_MAX_CPC],hiring a virtual assistant,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyword,VC_AU_S_CORE_hire_va,Search,Paused,,Daily,Maximize Clicks,Google Search,en,,Presence,{lpurl}?utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,utm_source=google&utm_medium=cpc&utm_campaign={_campaign}&utm_content={_adgroup}&utm_term={keyword}&lp_version=stage1-v1,Hire_VA_Employer,Paused,[APPROVAL_MAX_CPC],virtual assistant for business,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,
